year,state_name,yield_per_acre,commodity,avg_temp,max_temp,min_temp,total_precip,total_gdd,avg_humidity,DSCI,avg_dsci,drought_category,D0,D1,D2,D3,D4,None,price_index,supply_risk_score,yield_zscore,temp_stress,precip_deficit
2025,MISSISSIPPI,60.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-0.3072325360810428,0,0
2025,MISSOURI,184.0,CORN,,,,,,,,0.0,,,,,,,,100,50,0.2915542236905344,0,0
2025,MISSOURI,191.0,CORN,,,,,,,,0.0,,,,,,,,100,50,0.5352022334755638,0,0
2025,MISSOURI,184.0,CORN,,,,,,,,0.0,,,,,,,,100,50,0.2915542236905344,0,0
2025,MISSOURI,51.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,0.31224215937480854,0,0
2025,MISSOURI,53.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,0.5127223650250545,0,0
2025,MISSOURI,51.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,0.31224215937480854,0,0
2025,MISSOURI,80.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.6121436472990496,0,0
2025,MISSOURI,80.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.6121436472990496,0,0
2025,MISSOURI,78.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.5202060289610403,0,0
2025,MISSOURI,76.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.42826841062303106,0,0
2025,MISSOURI,71.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.19842436477800798,0,0
2025,MISSOURI,71.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.19842436477800798,0,0
2025,MONTANA,36.9,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-1.3691120278850495,0,0
2025,MONTANA,29.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-1.7322656203201858,0,0
2025,MONTANA,25.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-1.9161408569962044,0,0
2025,MONTANA,24.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-1.9621096661652089,0,0
2025,MONTANA,30.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-1.6862968111511814,0,0
2025,MONTANA,27.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-1.824203238658195,0,0
2025,MONTANA,21.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-2.100016093672223,0,0
2025,MONTANA,47.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-0.9048270552781028,0,0
2025,MONTANA,46.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-0.9507958644471074,0,0
